chr1	locus1	chr2	locus2	freq
13	282471	13	333582	57
13	282471	13	334870	40
13	284267	13	304572	231
13	284267	13	307432	77
13	284267	13	310358	79
13	284267	13	314159	98
13	284267	13	318081	65
13	284267	13	330994	36
13	284267	13	333582	49
13	284267	13	342080	45
13	287377	13	314159	65
13	287377	13	318081	68
13	287377	13	323761	39
13	287377	13	346511	26
13	290419	13	314159	156
13	290419	13	323761	42
13	290419	13	330994	47
13	290419	13	333582	65
13	290419	13	334870	40
13	290419	13	346511	40
13	290419	13	366551	30
13	290419	13	758160	8
13	292699	13	314159	236
13	292699	13	328465	53
13	292699	13	330994	60
13	292699	13	333582	84
13	292699	13	334870	110
13	292699	13	346511	33
13	292699	13	366551	50
13	292699	13	368429	24
13	292699	13	420815	15
13	292699	13	583581	8
13	292699	13	754846	7
13	292699	13	758160	7
13	300428	13	346511	52
13	304572	13	328465	114
13	304572	13	330994	130
13	304572	13	333582	208
13	304572	13	334870	163
13	304572	13	337111	64
13	304572	13	339243	94
13	304572	13	342080	66
13	304572	13	366551	42
13	304572	13	368429	32
13	304572	13	375026	25
13	304572	13	397333	55
13	304572	13	400823	31
13	304572	13	422337	14
13	304572	13	429328	17
13	304572	13	447327	17
13	304572	13	457815	14
13	304572	13	470577	15
13	304572	13	501017	11
13	307432	13	333582	91
13	307432	13	342080	44
13	310358	13	330994	124
13	310358	13	333582	142
13	310358	13	334870	139
13	310358	13	339243	78
13	310358	13	342080	99
13	310358	13	366551	50
13	310358	13	368429	47
13	310358	13	385263	17
13	310358	13	387486	33
13	310358	13	397333	18
13	310358	13	429328	17
13	310358	13	447327	19
13	310358	13	469766	19
13	310358	13	470577	11
13	310358	13	869794	7
13	312139	13	397333	18
13	314159	13	334870	169
13	314159	13	339243	116
13	314159	13	342080	117
13	314159	13	346511	49
13	314159	13	869794	11
13	318081	13	339243	93
13	318081	13	342080	92
13	318081	13	346511	136
13	318081	13	471819	10
13	323761	13	346511	59
13	323761	13	353489	44
13	323761	13	366551	34
13	323761	13	385263	28
13	323761	13	387486	20
13	323761	13	391826	21
13	323761	13	420815	18
13	328465	13	366551	47
13	328465	13	375026	25
13	330994	13	366551	88
13	330994	13	368429	50
13	330994	13	381982	32
13	330994	13	385263	33
13	330994	13	387486	25
13	333582	13	366551	100
13	333582	13	375026	49
13	333582	13	381982	43
13	333582	13	387486	38
13	334870	13	366551	112
13	334870	13	368429	94
13	334870	13	381982	39
13	334870	13	387486	37
13	334870	13	770784	9
13	339243	13	366551	118
13	339243	13	375026	46
13	339243	13	385263	27
13	339243	13	397333	58
13	339243	13	470577	14
13	342080	13	366551	110
13	342080	13	368429	59
13	342080	13	369568	46
13	342080	13	375026	55
13	342080	13	385263	71
13	342080	13	387486	27
13	342080	13	391826	40
13	342080	13	397333	31
13	342080	13	400823	32
13	342080	13	488783	10
13	342080	13	516435	12
13	342080	13	758160	6
13	346511	13	391826	55
13	346511	13	397333	40
13	346511	13	407757	19
13	346511	13	530747	9
13	361230	13	387486	71
13	361230	13	391826	58
13	366551	13	387486	174
13	366551	13	391826	49
13	366551	13	397333	165
13	366551	13	400823	60
13	366551	13	407757	43
13	366551	13	415598	72
13	366551	13	418906	24
13	366551	13	420815	33
13	366551	13	422337	50
13	366551	13	429328	37
13	366551	13	431231	26
13	366551	13	435358	30
13	366551	13	447327	60
13	366551	13	457815	28
13	366551	13	644509	9
13	368429	13	397333	156
13	368429	13	422337	31
13	368429	13	429328	29
13	368429	13	447327	24
13	368429	13	457815	36
13	368429	13	790393	7
13	369568	13	391826	61
13	369568	13	397333	64
13	369568	13	453332	16
13	375026	13	397333	234
13	375026	13	400823	66
13	375026	13	407757	53
13	375026	13	415598	42
13	375026	13	420815	38
13	375026	13	422337	56
13	375026	13	453332	29
13	375026	13	457815	24
13	375026	13	470577	22
13	375026	13	471819	16
13	375026	13	819873	6
13	381982	13	415598	75
13	381982	13	422337	42
13	381982	13	530747	13
13	381982	13	746743	8
13	385263	13	407757	73
13	385263	13	418906	74
13	385263	13	425432	43
13	385263	13	453332	31
13	385263	13	471819	22
13	385263	13	536009	11
13	385263	13	743702	7
13	387486	13	415598	63
13	387486	13	418906	39
13	387486	13	422337	69
13	387486	13	453332	32
13	387486	13	457815	23
13	387486	13	470577	25
13	387486	13	474464	14
13	387486	13	501017	17
13	387486	13	530747	13
13	387486	13	798127	8
13	391826	13	415598	107
13	391826	13	418906	53
13	391826	13	422337	96
13	391826	13	425432	62
13	391826	13	429328	64
13	391826	13	435358	61
13	391826	13	447327	29
13	391826	13	481812	22
13	391826	13	511742	11
13	391826	13	516435	12
13	391826	13	530747	15
13	391826	13	536009	10
13	391826	13	746743	9
13	397333	13	420815	139
13	397333	13	422337	185
13	397333	13	429328	74
13	397333	13	431231	77
13	397333	13	435358	62
13	397333	13	447327	134
13	397333	13	501017	25
13	397333	13	790393	8
13	397333	13	791886	7
13	397333	13	890879	18
13	400823	13	422337	77
13	400823	13	447327	59
13	400823	13	507600	15
13	400823	13	516435	15
13	407757	13	447327	66
13	407757	13	453332	50
13	407757	13	530747	12
13	407757	13	562082	9
13	415598	13	447327	139
13	415598	13	453332	112
13	415598	13	457815	50
13	415598	13	501017	23
13	415598	13	530747	14
13	415598	13	819873	10
13	418906	13	447327	58
13	418906	13	453332	94
13	418906	13	471819	34
13	418906	13	530747	20
13	420815	13	447327	141
13	420815	13	457815	71
13	420815	13	470577	52
13	420815	13	471819	47
13	420815	13	530747	17
13	420815	13	532669	14
13	420815	13	583581	13
13	422337	13	447327	185
13	422337	13	453332	50
13	422337	13	457815	73
13	422337	13	470577	66
13	422337	13	471819	40
13	422337	13	476746	37
13	422337	13	501017	18
13	422337	13	507600	22
13	422337	13	536009	14
13	425432	13	447327	70
13	425432	13	453332	80
13	425432	13	471819	28
13	428368	13	453332	63
13	429328	13	453332	91
13	429328	13	457815	73
13	429328	13	469766	52
13	429328	13	470577	63
13	429328	13	471819	42
13	429328	13	869794	7
13	431231	13	453332	127
13	431231	13	457815	64
13	433028	13	453332	101
13	433028	13	471819	45
13	435358	13	457815	88
13	435358	13	464222	70
13	435358	13	469766	61
13	435358	13	470577	68
13	435358	13	471819	52
13	435358	13	488783	24
13	435358	13	501017	28
13	435358	13	507600	22
13	435358	13	530747	23
13	435358	13	620006	10
13	435358	13	836499	6
13	439407	13	469766	56
13	442150	13	464222	88
13	442150	13	471819	67
13	442150	13	488783	42
13	443807	13	464222	107
13	443807	13	469766	91
13	443807	13	470577	86
13	443807	13	471819	72
13	447327	13	469195	111
13	447327	13	469766	161
13	447327	13	470577	280
13	447327	13	471819	245
13	447327	13	474464	129
13	447327	13	476746	86
13	447327	13	488783	93
13	447327	13	501017	78
13	447327	13	507600	76
13	447327	13	511742	29
13	447327	13	516435	69
13	447327	13	519841	19
13	447327	13	523258	41
13	447327	13	530747	53
13	447327	13	532669	29
13	447327	13	536009	24
13	447327	13	583581	20
13	447327	13	673492	10
13	447327	13	715256	11
13	447327	13	741772	8
13	447327	13	746743	9
13	447327	13	754846	8
13	447327	13	758160	14
13	447327	13	798127	13
13	447327	13	819873	18
13	447327	13	826301	20
13	447327	13	844164	8
13	447327	13	913198	10
13	453332	13	476746	75
13	453332	13	481812	202
13	453332	13	488783	101
13	453332	13	501017	46
13	453332	13	507600	52
13	453332	13	511742	30
13	453332	13	516435	64
13	453332	13	519841	34
13	453332	13	583581	17
13	453332	13	662669	19
13	453332	13	665588	8
13	453332	13	668392	12
13	453332	13	694892	7
13	453332	13	758160	8
13	453332	13	819873	9
13	457815	13	481812	72
13	457815	13	488783	64
13	457815	13	501017	47
13	457815	13	507600	60
13	457815	13	511742	22
13	457815	13	583581	18
13	457815	13	758160	8
13	457815	13	819873	8
13	457815	13	826301	15
13	457815	13	828735	8
13	464222	13	488783	104
13	464222	13	501017	97
13	464222	13	507600	87
13	464222	13	516435	46
13	469195	13	544310	21
13	469766	13	492921	61
13	469766	13	527266	28
13	469766	13	530747	49
13	469766	13	536009	26
13	469766	13	554300	21
13	469766	13	668392	11
13	470577	13	501017	95
13	470577	13	507600	119
13	470577	13	519841	58
13	470577	13	527266	28
13	470577	13	530747	66
13	470577	13	532669	41
13	470577	13	536009	34
13	470577	13	540980	27
13	470577	13	583581	23
13	470577	13	665588	14
13	470577	13	668392	15
13	470577	13	715256	8
13	470577	13	819873	11
13	470577	13	823999	10
13	470577	13	869794	8
13	471819	13	492921	59
13	471819	13	501017	101
13	471819	13	507600	91
13	471819	13	511742	48
13	471819	13	519841	40
13	471819	13	527266	49
13	471819	13	530747	56
13	471819	13	532669	34
13	471819	13	540980	27
13	471819	13	583581	16
13	471819	13	665588	10
13	471819	13	668392	11
13	471819	13	681931	10
13	471819	13	711801	9
13	471819	13	715256	8
13	471819	13	775133	10
13	471819	13	781034	8
13	471819	13	823999	11
13	471819	13	869794	14
13	474464	13	501017	83
13	474464	13	511742	34
13	474464	13	554300	23
13	474464	13	562082	17
13	474464	13	860884	6
13	476746	13	823999	8
13	481812	13	575221	18
13	481812	13	668392	11
13	488783	13	511742	83
13	488783	13	516435	77
13	488783	13	519841	47
13	488783	13	523258	62
13	488783	13	536009	59
13	488783	13	562082	28
13	488783	13	732555	8
13	488783	13	749198	12
13	488783	13	791886	11
13	501017	13	527266	190
13	501017	13	530747	174
13	501017	13	532669	93
13	501017	13	536009	93
13	501017	13	540980	68
13	501017	13	549110	60
13	501017	13	554300	31
13	501017	13	562082	51
13	501017	13	578456	20
13	501017	13	588695	18
13	501017	13	610924	17
13	501017	13	620006	15
13	501017	13	668392	15
13	501017	13	681931	10
13	501017	13	705172	10
13	501017	13	860884	8
13	507600	13	530747	250
13	507600	13	532669	120
13	507600	13	536009	125
13	507600	13	554300	48
13	507600	13	588695	20
13	507600	13	593624	39
13	507600	13	620006	25
13	507600	13	681931	15
13	507600	13	699099	8
13	507600	13	819873	17
13	511742	13	562082	35
13	511742	13	583581	19
13	511742	13	588695	24
13	511742	13	668392	10
13	511742	13	823999	8
13	511742	13	860884	10
13	511742	13	896440	10
13	516435	13	549110	91
13	516435	13	554300	74
13	516435	13	722522	21
13	516435	13	860884	8
13	519841	13	549110	71
13	519841	13	562082	55
13	519841	13	575221	22
13	519841	13	588695	17
13	519841	13	758160	10
13	523258	13	562082	85
13	527266	13	549110	211
13	527266	13	554300	71
13	527266	13	644509	19
13	527266	13	732555	8
13	527266	13	826301	10
13	527266	13	869794	12
13	530747	13	553289	83
13	530747	13	554300	118
13	530747	13	562082	152
13	530747	13	578456	50
13	530747	13	593624	56
13	530747	13	610924	24
13	530747	13	616066	20
13	530747	13	641073	15
13	530747	13	644509	18
13	530747	13	662669	12
13	530747	13	665588	10
13	530747	13	690481	11
13	530747	13	732555	18
13	530747	13	739668	13
13	530747	13	746743	14
13	530747	13	758160	21
13	530747	13	763911	11
13	530747	13	794604	8
13	530747	13	798127	10
13	530747	13	819873	14
13	530747	13	826301	10
13	530747	13	832109	9
13	530747	13	869794	14
13	532669	13	562082	100
13	532669	13	575221	44
13	532669	13	593624	26
13	532669	13	610924	17
13	532669	13	616066	17
13	532669	13	746743	13
13	532669	13	758160	16
13	532669	13	819873	10
13	532669	13	826301	12
13	532669	13	828735	14
13	532669	13	869794	11
13	532669	13	899402	16
13	536009	13	562082	110
13	536009	13	575221	35
13	536009	13	593624	42
13	536009	13	607225	17
13	536009	13	610924	19
13	536009	13	616066	21
13	536009	13	665588	10
13	536009	13	668392	25
13	536009	13	746743	13
13	536009	13	794604	11
13	536009	13	869794	8
13	540980	13	578456	56
13	540980	13	770784	10
13	540980	13	798127	12
13	540980	13	828735	11
13	540980	13	833628	10
13	544310	13	668392	16
13	549110	13	575221	58
13	549110	13	578456	70
13	549110	13	610924	26
13	549110	13	644509	26
13	553289	13	578456	76
13	553289	13	583581	59
13	553289	13	593624	39
13	554300	13	575221	100
13	554300	13	580429	64
13	554300	13	583581	62
13	554300	13	588695	90
13	554300	13	593624	49
13	554300	13	610924	28
13	554300	13	644509	22
13	554300	13	741772	10
13	554300	13	746743	8
13	554300	13	807833	8
13	554300	13	823999	9
13	562082	13	583581	190
13	562082	13	588695	92
13	562082	13	601244	66
13	562082	13	604416	48
13	562082	13	610924	58
13	562082	13	616066	32
13	562082	13	620006	61
13	562082	13	699099	15
13	562082	13	743702	9
13	562082	13	746743	11
13	562082	13	749198	10
13	562082	13	751753	9
13	562082	13	754846	10
13	562082	13	758160	18
13	562082	13	794604	11
13	562082	13	854216	10
13	562082	13	856507	7
13	562082	13	860884	20
13	572258	13	610924	48
13	575221	13	604416	67
13	575221	13	610924	60
13	575221	13	616066	31
13	575221	13	620006	36
13	575221	13	627525	37
13	575221	13	636555	31
13	575221	13	807833	17
13	575221	13	814183	9
13	578456	13	601244	132
13	578456	13	610924	75
13	578456	13	616066	60
13	578456	13	620006	76
13	578456	13	622467	43
13	578456	13	636555	30
13	578456	13	668392	29
13	578456	13	681931	16
13	578456	13	758160	17
13	578456	13	823999	9
13	578456	13	844164	10
13	578456	13	869794	13
13	578456	13	890879	13
13	578456	13	903853	8
13	580429	13	607225	75
13	580429	13	610924	57
13	580429	13	616066	61
13	580429	13	620006	62
13	580429	13	622467	39
13	580429	13	694892	15
13	580429	13	699099	16
13	580429	13	715256	17
13	580429	13	741772	15
13	580429	13	746743	15
13	583581	13	610924	131
13	583581	13	620006	135
13	583581	13	641073	27
13	583581	13	644509	71
13	583581	13	665588	36
13	583581	13	668392	36
13	583581	13	671181	30
13	583581	13	673492	40
13	583581	13	699099	26
13	583581	13	715256	17
13	583581	13	722522	30
13	583581	13	749198	10
13	583581	13	751753	10
13	583581	13	758160	15
13	583581	13	775133	13
13	583581	13	844164	13
13	583581	13	869794	20
13	588695	13	610924	83
13	588695	13	616066	82
13	588695	13	620006	104
13	588695	13	621551	43
13	588695	13	622467	56
13	588695	13	641073	71
13	588695	13	644509	58
13	588695	13	671181	18
13	588695	13	672240	25
13	588695	13	699099	13
13	588695	13	758160	13
13	588695	13	842053	12
13	588695	13	856507	10
13	588695	13	860884	8
13	593624	13	620006	208
13	593624	13	641073	38
13	593624	13	644509	72
13	593624	13	655895	38
13	593624	13	656537	27
13	593624	13	657489	19
13	593624	13	662669	24
13	593624	13	665588	34
13	593624	13	668392	47
13	593624	13	699099	22
13	593624	13	722522	21
13	593624	13	826301	29
13	593624	13	828735	20
13	593624	13	832109	9
13	593624	13	889325	11
13	595864	13	644509	58
13	595864	13	665588	36
13	595864	13	668392	29
13	595864	13	819873	15
13	595864	13	842053	13
13	599704	13	668392	29
13	601244	13	644509	44
13	601244	13	681931	22
13	601244	13	699099	18
13	601244	13	758160	13
13	601244	13	782980	10
13	604416	13	644509	49
13	604416	13	681931	21
13	604416	13	699099	17
13	604416	13	758160	15
13	608113	13	758160	11
13	608113	13	844164	11
13	610924	13	636555	73
13	610924	13	641073	46
13	610924	13	644509	107
13	610924	13	655895	47
13	610924	13	662669	30
13	610924	13	665588	38
13	610924	13	668392	33
13	610924	13	673492	30
13	610924	13	699099	21
13	610924	13	737964	13
13	610924	13	739668	16
13	610924	13	794604	10
13	610924	13	807833	9
13	610924	13	826301	11
13	610924	13	830531	10
13	610924	13	832109	9
13	610924	13	860884	15
13	610924	13	869794	12
13	616066	13	636555	111
13	616066	13	668392	39
13	616066	13	671181	30
13	616066	13	673492	30
13	616066	13	681931	29
13	616066	13	869794	14
13	620006	13	641073	104
13	620006	13	644509	196
13	620006	13	655895	60
13	620006	13	657489	55
13	620006	13	665588	66
13	620006	13	699099	23
13	620006	13	739668	16
13	620006	13	849138	17
13	620006	13	869794	14
13	620006	13	899402	12
13	620006	13	913198	10
13	622467	13	665588	43
13	622467	13	899402	14
13	622467	13	902466	10
13	633531	13	746743	13
13	636555	13	673492	47
13	636555	13	694892	33
13	636555	13	699099	29
13	636555	13	746743	19
13	636555	13	794604	10
13	641073	13	662669	60
13	641073	13	668392	69
13	641073	13	673492	68
13	641073	13	681931	59
13	641073	13	694892	24
13	641073	13	699099	30
13	641073	13	705172	19
13	641073	13	710164	31
13	641073	13	711801	26
13	641073	13	715256	21
13	641073	13	722522	25
13	641073	13	746743	20
13	641073	13	758160	25
13	641073	13	770784	19
13	641073	13	772191	15
13	641073	13	819873	9
13	641073	13	860884	13
13	644509	13	668392	189
13	644509	13	673492	114
13	644509	13	681931	107
13	644509	13	690481	36
13	644509	13	699099	51
13	644509	13	705172	29
13	644509	13	711801	24
13	644509	13	722522	20
13	644509	13	732555	22
13	644509	13	746743	29
13	644509	13	751753	12
13	644509	13	758160	26
13	644509	13	775133	17
13	644509	13	798127	11
13	644509	13	801090	13
13	644509	13	860884	13
13	648315	13	694892	27
13	648315	13	860884	9
13	648315	13	865015	9
13	654040	13	699099	29
13	654040	13	746743	18
13	654040	13	860884	8
13	655895	13	681931	116
13	655895	13	722522	25
13	655895	13	746743	28
13	655895	13	828735	11
13	655895	13	860884	14
13	657489	13	681931	88
13	657489	13	775133	14
13	657489	13	801090	10
13	657489	13	826301	17
13	657489	13	860884	10
13	657489	13	889325	9
13	662669	13	715256	31
13	665588	13	694892	57
13	665588	13	699099	64
13	665588	13	715256	36
13	665588	13	732555	18
13	665588	13	743702	21
13	665588	13	746743	34
13	665588	13	751753	21
13	665588	13	758160	31
13	665588	13	807833	10
13	665588	13	814183	15
13	665588	13	844164	11
13	665588	13	860884	10
13	665588	13	869794	17
13	668392	13	694892	63
13	668392	13	699099	126
13	668392	13	705172	80
13	668392	13	710164	37
13	668392	13	715256	56
13	668392	13	722522	47
13	668392	13	732555	60
13	668392	13	739668	31
13	668392	13	741772	29
13	668392	13	743702	23
13	668392	13	746743	38
13	668392	13	751753	20
13	668392	13	758160	35
13	668392	13	763911	24
13	668392	13	775133	15
13	668392	13	781034	14
13	668392	13	782980	19
13	668392	13	786276	14
13	668392	13	798127	16
13	668392	13	801090	10
13	668392	13	807833	25
13	668392	13	814183	15
13	668392	13	819873	16
13	668392	13	833628	14
13	668392	13	836499	9
13	668392	13	838289	12
13	668392	13	842053	15
13	668392	13	844164	18
13	668392	13	860884	10
13	668392	13	865015	15
13	668392	13	869794	24
13	668392	13	889325	9
13	670437	13	711801	32
13	670437	13	860884	8
13	671181	13	699099	93
13	671181	13	711801	41
13	671181	13	739668	27
13	671181	13	746743	27
13	671181	13	758160	26
13	671181	13	791886	11
13	671181	13	869794	19
13	672240	13	694892	60
13	672240	13	746743	19
13	672240	13	788810	13
13	673492	13	694892	83
13	673492	13	699099	166
13	673492	13	705172	133
13	673492	13	710164	47
13	673492	13	711801	62
13	673492	13	715256	49
13	673492	13	722522	40
13	673492	13	732555	40
13	673492	13	739668	29
13	673492	13	741772	32
13	673492	13	743702	25
13	673492	13	746743	45
13	673492	13	751753	15
13	673492	13	754846	15
13	673492	13	758160	28
13	673492	13	763911	18
13	673492	13	768814	16
13	673492	13	770784	32
13	673492	13	807833	10
13	673492	13	819873	12
13	673492	13	842053	15
13	673492	13	844164	14
13	673492	13	854216	12
13	673492	13	856507	9
13	673492	13	860884	16
13	673492	13	869794	19
13	681931	13	705172	234
13	681931	13	715256	117
13	681931	13	722522	80
13	681931	13	732555	23
13	681931	13	739668	62
13	681931	13	741772	54
13	681931	13	743702	38
13	681931	13	746743	80
13	681931	13	775133	43
13	681931	13	798127	14
13	681931	13	801090	16
13	681931	13	807833	15
13	681931	13	819873	39
13	681931	13	826301	33
13	681931	13	828735	30
13	681931	13	844164	18
13	690481	13	722522	99
13	690481	13	746743	32
13	694892	13	715256	61
13	694892	13	722522	74
13	694892	13	732555	65
13	694892	13	746743	47
13	694892	13	754846	27
13	694892	13	758160	23
13	694892	13	807833	12
13	694892	13	826301	17
13	699099	13	722522	96
13	699099	13	732555	80
13	699099	13	737964	36
13	699099	13	739668	78
13	699099	13	743702	45
13	699099	13	746743	75
13	699099	13	751753	39
13	699099	13	758160	66
13	699099	13	763911	24
13	699099	13	772191	28
13	699099	13	775133	38
13	699099	13	786276	20
13	699099	13	788810	18
13	699099	13	791886	15
13	699099	13	798127	19
13	699099	13	807833	13
13	699099	13	819873	28
13	699099	13	826301	32
13	699099	13	828735	22
13	699099	13	830531	22
13	699099	13	842053	14
13	699099	13	844164	12
13	699099	13	854216	11
13	699099	13	856507	11
13	699099	13	860884	11
13	699099	13	902466	17
13	699099	13	903853	11
13	705172	13	751753	62
13	705172	13	754846	31
13	705172	13	758160	54
13	705172	13	770784	33
13	705172	13	794604	16
13	705172	13	798127	18
13	705172	13	807833	16
13	710164	13	749198	37
13	710164	13	751753	35
13	710164	13	754846	29
13	710164	13	758160	32
13	710164	13	807833	23
13	710164	13	811884	15
13	711801	13	737964	55
13	711801	13	739668	75
13	711801	13	741772	64
13	711801	13	743702	113
13	711801	13	746743	119
13	711801	13	826301	20
13	711801	13	830531	16
13	711801	13	832109	16
13	715256	13	737964	91
13	715256	13	739668	119
13	715256	13	741772	79
13	715256	13	743702	131
13	715256	13	746743	85
13	715256	13	749198	55
13	715256	13	751753	49
13	715256	13	754846	39
13	715256	13	758160	71
13	715256	13	763911	44
13	715256	13	770784	44
13	715256	13	775133	28
13	715256	13	798127	20
13	715256	13	801090	14
13	715256	13	819873	24
13	715256	13	826301	26
13	715256	13	828735	23
13	715256	13	830531	24
13	715256	13	838289	15
13	715256	13	860884	18
13	722522	13	743702	122
13	722522	13	746743	141
13	722522	13	751753	87
13	722522	13	758160	81
13	722522	13	770784	58
13	722522	13	775133	40
13	722522	13	790393	23
13	722522	13	791886	29
13	722522	13	798127	20
13	722522	13	819873	36
13	722522	13	828735	24
13	722522	13	830531	17
13	722522	13	838289	14
13	722522	13	844164	21
13	722522	13	860884	15
13	722522	13	875376	11
13	722522	13	913198	10
13	732555	13	758160	88
13	732555	13	763911	49
13	732555	13	770784	41
13	732555	13	778611	30
13	732555	13	791886	44
13	732555	13	819873	16
13	732555	13	823999	18
13	732555	13	844164	14
13	737964	13	758160	88
13	737964	13	763911	43
13	737964	13	819873	15
13	737964	13	832109	13
13	739668	13	770784	99
13	739668	13	772191	65
13	739668	13	775133	67
13	739668	13	790393	33
13	739668	13	791886	31
13	739668	13	819873	22
13	739668	13	828735	30
13	739668	13	830531	21
13	739668	13	832109	13
13	739668	13	842053	21
13	739668	13	844164	34
13	739668	13	899402	29
13	739668	13	902466	15
13	739668	13	903853	11
13	741772	13	763911	53
13	741772	13	770784	78
13	741772	13	772191	70
13	741772	13	819873	21
13	741772	13	823999	30
13	741772	13	826301	24
13	741772	13	828735	20
13	741772	13	830531	18
13	741772	13	833628	19
13	741772	13	842053	16
13	741772	13	860884	17
13	741772	13	865015	14
13	741772	13	909919	11
13	743702	13	763911	76
13	743702	13	768814	69
13	743702	13	770784	45
13	743702	13	781034	34
13	743702	13	791886	31
13	743702	13	819873	19
13	743702	13	823999	25
13	743702	13	826301	21
13	743702	13	832109	18
13	743702	13	844164	18
13	743702	13	860884	14
13	743702	13	865015	11
13	743702	13	903853	11
13	746743	13	768814	158
13	746743	13	770784	153
13	746743	13	772191	112
13	746743	13	775133	143
13	746743	13	778611	37
13	746743	13	781034	55
13	746743	13	782980	72
13	746743	13	784599	48
13	746743	13	786276	52
13	746743	13	791886	42
13	746743	13	794604	29
13	746743	13	798127	36
13	746743	13	801090	35
13	746743	13	802667	21
13	746743	13	819873	47
13	746743	13	823999	28
13	746743	13	826301	49
13	746743	13	828735	25
13	746743	13	830531	41
13	746743	13	832109	29
13	746743	13	833628	40
13	746743	13	836499	20
13	746743	13	842053	36
13	746743	13	844164	19
13	746743	13	854216	24
13	746743	13	856507	32
13	746743	13	860884	25
13	746743	13	865015	19
13	746743	13	889325	24
13	746743	13	902466	12
13	746743	13	909919	20
13	749198	13	832109	25
13	751753	13	772191	87
13	751753	13	775133	93
13	751753	13	791886	30
13	751753	13	801090	36
13	751753	13	807833	51
13	751753	13	819873	34
13	751753	13	823999	26
13	751753	13	826301	37
13	751753	13	828735	24
13	751753	13	830531	31
13	751753	13	832109	17
13	751753	13	842053	30
13	751753	13	844164	23
13	751753	13	854216	30
13	751753	13	860884	23
13	751753	13	869794	17
13	754846	13	819873	19
13	754846	13	823999	28
13	754846	13	826301	24
13	754846	13	828735	29
13	754846	13	830531	21
13	754846	13	832109	16
13	754846	13	844164	26
13	754846	13	860884	17
13	758160	13	778611	79
13	758160	13	781034	94
13	758160	13	782980	110
13	758160	13	784599	78
13	758160	13	786276	96
13	758160	13	790393	58
13	758160	13	791886	58
13	758160	13	794604	34
13	758160	13	798127	70
13	758160	13	802667	43
13	758160	13	807833	48
13	758160	13	819873	77
13	758160	13	823999	40
13	758160	13	826301	123
13	758160	13	828735	52
13	758160	13	830531	43
13	758160	13	832109	33
13	758160	13	838289	36
13	758160	13	840310	21
13	758160	13	842053	73
13	758160	13	844164	49
13	758160	13	860884	35
13	758160	13	865015	19
13	758160	13	869794	41
13	758160	13	889325	15
13	763911	13	786276	54
13	763911	13	791886	72
13	763911	13	807833	35
13	763911	13	819873	49
13	763911	13	826301	26
13	763911	13	828735	32
13	763911	13	830531	23
13	763911	13	832109	20
13	763911	13	842053	22
13	763911	13	844164	24
13	763911	13	856507	15
13	763911	13	860884	18
13	768814	13	798127	64
13	768814	13	819873	62
13	768814	13	828735	34
13	768814	13	830531	40
13	768814	13	832109	36
13	768814	13	838289	27
13	768814	13	842053	51
13	768814	13	844164	37
13	768814	13	869794	18
13	770784	13	791886	87
13	770784	13	798127	120
13	770784	13	801090	67
13	770784	13	802667	81
13	770784	13	807833	79
13	770784	13	811884	88
13	770784	13	814183	33
13	770784	13	819873	109
13	770784	13	823999	92
13	770784	13	826301	69
13	770784	13	828735	103
13	770784	13	830531	63
13	770784	13	832109	39
13	770784	13	836499	20
13	770784	13	838289	47
13	770784	13	840310	33
13	770784	13	842053	58
13	770784	13	844164	45
13	770784	13	854216	52
13	770784	13	857650	24
13	770784	13	860884	35
13	770784	13	865015	27
13	770784	13	869794	35
13	770784	13	890879	21
13	770784	13	893790	20
13	770784	13	896440	13
13	770784	13	899402	35
13	772191	13	798127	76
13	772191	13	819873	50
13	772191	13	826301	57
13	772191	13	828735	61
13	772191	13	830531	37
13	772191	13	832109	32
13	772191	13	838289	35
13	772191	13	842053	32
13	772191	13	854216	25
13	772191	13	860884	20
13	772191	13	869794	25
13	772191	13	893790	19
13	772191	13	899402	15
13	775133	13	798127	138
13	775133	13	802667	73
13	775133	13	807833	76
13	775133	13	811884	78
13	775133	13	814183	48
13	775133	13	819873	113
13	775133	13	823999	36
13	775133	13	826301	71
13	775133	13	828735	103
13	775133	13	830531	62
13	775133	13	832109	40
13	775133	13	833628	71
13	775133	13	838289	34
13	775133	13	840310	31
13	775133	13	842053	67
13	775133	13	844164	59
13	775133	13	854216	41
13	775133	13	860884	36
13	775133	13	865015	29
13	775133	13	869794	34
13	775133	13	899402	42
13	778611	13	807833	48
13	778611	13	819873	61
13	778611	13	826301	45
13	778611	13	833628	32
13	778611	13	854216	23
13	778611	13	860884	23
13	778611	13	869794	29
13	778611	13	899402	13
13	781034	13	807833	58
13	781034	13	814183	75
13	781034	13	819873	37
13	781034	13	830531	37
13	781034	13	832109	29
13	781034	13	842053	20
13	781034	13	856507	19
13	781034	13	860884	34
13	781034	13	889325	14
13	782980	13	819873	112
13	782980	13	823999	40
13	782980	13	826301	69
13	782980	13	828735	89
13	782980	13	830531	64
13	782980	13	832109	52
13	782980	13	833628	55
13	782980	13	838289	45
13	782980	13	842053	51
13	782980	13	844164	46
13	782980	13	856507	17
13	782980	13	860884	33
13	782980	13	869794	34
13	784599	13	807833	64
13	784599	13	811884	66
13	784599	13	814183	55
13	784599	13	819873	58
13	784599	13	826301	53
13	784599	13	828735	43
13	784599	13	830531	41
13	784599	13	832109	25
13	784599	13	836499	25
13	784599	13	842053	46
13	784599	13	854216	34
